ENTITY_STABLE_ID	NAME	DESCRIPTION	Liu_Sample1	Liu_Sample10	Liu_Sample100	Liu_Sample102	Liu_Sample105	Liu_Sample106	Liu_Sample107	Liu_Sample108	Liu_Sample11	Liu_Sample112	Liu_Sample116	Liu_Sample117	Liu_Sample121	Liu_Sample125	Liu_Sample126	Liu_Sample127	Liu_Sample13	Liu_Sample130	Liu_Sample131	Liu_Sample132	Liu_Sample133	Liu_Sample134	Liu_Sample135	Liu_Sample137	Liu_Sample14	Liu_Sample140	Liu_Sample141	Liu_Sample142	Liu_Sample143	Liu_Sample144	Liu_Sample145	Liu_Sample146	Liu_Sample147	Liu_Sample148	Liu_Sample149	Liu_Sample15	Liu_Sample150	Liu_Sample154	Liu_Sample155	Liu_Sample156	Liu_Sample158	Liu_Sample159	Liu_Sample162	Liu_Sample163	Liu_Sample165	Liu_Sample166	Liu_Sample167	Liu_Sample168	Liu_Sample169	Liu_Sample17	Liu_Sample170	Liu_Sample172	Liu_Sample173	Liu_Sample179	Liu_Sample18	Liu_Sample181	Liu_Sample183	Liu_Sample184	Liu_Sample185	Liu_Sample187	Liu_Sample188	Liu_Sample189	Liu_Sample191	Liu_Sample192	Liu_Sample193	Liu_Sample195	Liu_Sample196	Liu_Sample197	Liu_Sample20	Liu_Sample200	Liu_Sample201	Liu_Sample203	Liu_Sample204	Liu_Sample205	Liu_Sample206	Liu_Sample21	Liu_Sample22	Liu_Sample23	Liu_Sample24	Liu_Sample25	Liu_Sample27	Liu_Sample30	Liu_Sample31	Liu_Sample32	Liu_Sample33	Liu_Sample34	Liu_Sample35	Liu_Sample36	Liu_Sample37	Liu_Sample38	Liu_Sample4	Liu_Sample40	Liu_Sample42	Liu_Sample44	Liu_Sample45	Liu_Sample47	Liu_Sample48	Liu_Sample51	Liu_Sample56	Liu_Sample58	Liu_Sample6	Liu_Sample61	Liu_Sample62	Liu_Sample63	Liu_Sample67	Liu_Sample7	Liu_Sample72	Liu_Sample73	Liu_Sample75	Liu_Sample77	Liu_Sample78	Liu_Sample79	Liu_Sample8	Liu_Sample82	Liu_Sample83	Liu_Sample86	Liu_Sample87	Liu_Sample9	Liu_Sample94	Liu_Sample96	Liu_Sample98	Liu_Sample99
Bindea_iDC	Bindea_iDC	Bindea G et al. Immunity 2013; PMID:24138885	6.15638659389971	7.57027228299384	8.38509602478401	7.3749987000975	4.68926258774136	7.88006052859849	0	0	6.75976561062536	7.02166877312844	7.57648914603979	8.05519147509645	7.21002665991064	7.15756105865904	7.65996457167244	7.85808075392082	6.76766921924354	7.56546197356532	6.10909328676716	7.20118144020502	7.36811435866374	6.95628538319279	5.94456601982636	6.67800637423479	8.18951850061836	6.43833786795829	5.66843879837036	6.56803802622191	8.05275759229308	6.21832612685181	7.05192554595407	6.32039121294628	6.26669905571452	7.1448914595124	7.83631522211882	6.72745953453471	5.616373492635	7.23421107812692	6.80297877027153	8.01177398802355	6.38484505509889	7.10754051170307	5.86346048959645	7.28404128395712	7.33339811652462	4.77813361879544	7.36490287734279	7.14332599630811	7.02221164621589	7.71127688400847	7.03089874735173	8.39737111392669	7.37406710079767	1.83887901039114	4.7451061545575	7.42420525339869	6.95613926892492	6.81049647391016	7.78506148907412	6.93701543308416	6.35306572002868	8.22991839585676	7.31536050560175	8.20646982731848	6.98839285449203	7.24309745688481	6.96974152143899	4.47378071291669	7.40852542662021	7.60472231423373	6.86156134567828	7.26405696432415	6.32146342673581	6.47673941393003	8.0750238487467	6.20108451969073	6.26778605316796	6.34597993941617	6.78351454546489	8.04811435010621	6.65493219157728	5.90018898943279	5.53418711489817	6.01690558943214	8.56999332261577	7.65187566531157	6.64046622587555	7.63662462054365	7.73653013167368	6.25467711000249	6.78226333183122	6.09811445955554	5.03103104421142	7.01158894644135	7.31509845237058	5.9912002761594	5.93219257975328	5.60733632895445	8.58213591877281	7.31685692308131	7.60955103688916	7.10185632652753	7.0328678517672	6.86384284928759	6.26072249584082	7.33862141768467	6.78700667538386	6.21495991219015	5.93642508410152	7.02649548128501	8.1096620053829	7.51627253861602	5.89328464979489	5.94874015524185	6.36919756423401	7.5374716456241	7.73989010693045	7.07114111201817	7.16473198433231	6.01542003655538	7.47538818292805	7.85250575237781
Bindea_pDC	Bindea_pDC	Bindea G et al. Immunity 2013; PMID:24138885	4.9721781095408	7.66762175400371	8.10239650359122	5.61639065526301	0	6.02510359964366	0	0	6.91707589843802	6.7804355146515	7.02147140242457	7.77777532424004	7.60820045553769	9.03399090832782	7.90441988189872	7.26623536779769	7.00871907479418	4.69886427622062	0	8.75090019999826	6.19302023693754	8.45831788798466	6.78050864650941	9.04051274018999	7.49669410979375	4.58835197210591	6.59540859059176	4.75904320290686	8.38305120512829	5.98162837336118	8.02824178272864	7.01387074192	4.41881330696232	5.90264112260716	7.8762623896871	6.64850569608871	6.32466559705498	7.4622831055122	7.34638067848679	8.54801759790698	7.24661165393073	7.83220027249538	5.96134323276984	7.70211719657079	7.53008415381905	4.77813361879544	5.23708365313536	6.19565300689608	7.46671832136334	8.24121758851648	6.09655757871613	8.5490722595903	5.86176290301815	1.83887901039114	5.64539520998502	7.9080608502747	8.41437162802025	5.7124710998039	7.61550969723815	7.10687283090701	6.42000052888758	9.06801047858417	8.72267973879082	8.20646982731848	7.33955767015551	8.48200196648387	5.89891066762621	5.73308377946928	9.37106665798657	6.32111844913391	6.26175277547707	8.88653087159791	7.53617027450322	6.61000800779341	8.39160722726239	4.99773567879419	5.49803289672597	6.0284789281078	6.25685400548364	8.70763986711008	6.85420773855352	3.88917423832302	5.96099827201098	5.23850094944743	8.25852647209315	8.93625846251057	7.3194910278276	6.44294349584873	8.24246123321824	6.25467711000249	7.05192258714673	5.27338913404301	7.01533444970129	7.92829688985686	8.07748276556805	3.35581436867147	5.37644808406182	5.37169887888005	9.46369258100279	7.41717431081943	6.03928751362933	0	7.65845637977132	5.52934639844116	5.37644808406182	6.10316130553863	7.43518253680714	6.49874498601978	7.91864774347935	6.63569022633901	8.09653453360103	6.74742066886877	6.57333433930225	4.60391965001107	5.88634552064987	8.58646155899887	7.78151744293084	6.31898982972584	7.55054721297524	5.60513291935316	7.56055099757958	7.65412141206276
CSF1_Response	CSF1_Response	Thorsson V et al. Immunity 2018; PMID: 29628290	8.44777390530279	9.42361887346793	11.9268695708438	9.75024079308037	7.35461873905883	9.91239484837189	6.01761036422964	6.92404782927869	9.27373740361713	9.16068931863201	8.84525325755446	11.1952779105005	10.0830125627344	11.8578042976729	10.2055574323245	9.02750689240185	8.97112473212815	10.0743890511038	9.7864104065762	10.7185057079657	9.54622944732682	10.0246631606542	9.23650022976038	11.1106344409469	10.1165255417446	8.5286941775843	6.72170664793974	9.67123224210951	10.3258240127867	8.33636022969134	10.1038764292484	8.89397487223609	7.80366664500033	9.6305704990245	11.2032631415411	9.97695357563651	9.21758526186675	9.1661424559167	9.13924520750192	9.67787152182416	9.45594515861359	9.64374538903381	9.26228050186941	9.11816178471897	9.39359109821006	7.62741786117841	10.2481207549457	8.73272275319449	9.76588470867036	10.8484291769585	9.16689453719093	10.3489596922699	9.63401628065662	5.56656410862968	8.49130494506954	9.97565074154006	9.41845184073319	8.99596492508537	9.54113871263556	9.7014432686574	8.33630668462756	9.63378772296895	10.2672714130026	10.9816821599684	10.0921029032875	9.5866425873869	8.64828138864643	8.41827436383911	10.6708759094752	10.1061913849427	7.03387754340476	9.81123404111733	9.37185818160816	9.69572092877897	10.1571900913944	8.21366461768663	7.95222049752522	8.78620436236219	8.43468442113595	9.93459337411061	9.71831581869482	10.2489844599459	8.89551935630506	8.70227127608675	11.6218364028358	8.9791242169712	8.90374182345155	8.85486838326024	10.5707688978642	9.1372908049139	8.95258333197015	8.4328922795797	8.95618742660654	10.0187400661007	10.1844023554359	7.57410853981444	7.81200862533797	9.85468874597489	10.2628355485051	8.30186627056748	9.35853497706714	10.4615724613761	10.3807383157879	8.40890731428655	7.81585925429277	9.25870796502936	9.59525619907072	8.93311364338797	9.9427123341746	10.3313611894815	10.569572125124	10.7324044273262	8.71271136608182	7.74409337235606	8.05980912788258	11.2842177408123	10.7233316973827	8.44647131614274	10.0437077222244	8.89291815424002	10.5577133735758	10.6970548713907
CTLA4L	CTLA4L	No description available.	5.89313843001617	6.76955001951435	8.91255559014704	6.14705763076411	2.11069773060023	7.01121036654768	0	4.30772694720887	6.41559723735935	6.39966438276066	6.08387839357971	7.80342044515288	6.79643615297411	8.86576951747552	8.06247096389505	6.2558636425486	6.90211882711716	7.19104886762059	6.28801474203797	7.94037261494622	7.43767007371974	7.71033141567046	6.58086592924896	8.26617381784692	7.47531034130238	4.46892356229257	4.83688842282311	6.89967129401058	7.48524762603909	3.3670357665682	7.497916447101	5.02992176382094	5.56672932429518	6.86911385601416	8.4611832980141	7.60311907814306	5.93352489889129	5.40014597380658	5.60163753200304	6.56623835561096	7.04663453218094	7.38111742957707	6.67870699267702	5.59136207948466	7.40218191030777	2.82177115665429	7.47173197429361	4.36214885905661	8.05052554332205	8.12054726419736	6.01633453579234	7.64209515939802	6.250187517155	0	5.80777197571329	7.96152328391767	4.84421279529678	3.82895280727008	6.56053047586621	6.53006242995169	5.36571391189134	6.53994712214344	7.73497411193233	8.53595915514623	6.74869938916823	5.39609052802605	5.28690152391118	3.00284366665224	9.10238555501796	7.63920653747009	3.67548010336584	7.05043279914566	6.16692537109711	7.4907196482002	7.06574833360558	5.5412670929931	4.0711649182006	5.41963630273329	4.44509885403467	7.25445483603886	6.93629540514447	8.50463216125396	6.40276758895702	6.00339121951444	9.11172927278868	5.32401221504627	5.74599648958221	5.59549532513193	7.679774310198	6.69913118042234	6.18588509168171	4.85928056409554	6.80205290359729	6.09068540145248	7.11273447147713	4.62592020251885	4.6538284075331	6.74169414714251	7.04172336220877	3.3319048160501	6.64181561129653	8.44573352959662	7.73844524815021	7.16293689341605	5.54855896804832	6.93792399137853	6.08894470870948	6.15865126437203	6.36051487109527	8.2023243108966	7.95440043793222	8.00381022666003	4.99813539783362	4.58137716815174	2.91739057172106	8.63740233235778	8.18806508803066	4.7932380793385	7.82609658361427	5.64139644719795	8.18970039210083	8.3781596413139
Chan_TIC	Chan_TIC	Chan et al PNAS 2009; PMID:19666525	8.16317036741172	9.06338733125582	9.76368128380897	8.82252664466962	7.28633591636919	8.78176419055277	6.98315783062563	5.683557396243	8.64115649208082	9.13809819756608	9.34540699487082	10.0479022290752	9.22177664407908	8.9129260086837	9.25166157301357	8.92330364913554	9.22118135363912	8.80073466525858	7.95515894667599	9.3272071504459	8.75655160869143	9.54683096345703	9.01888966404322	9.16730144181607	9.11782724592395	7.9548783950482	8.42788439992748	8.48838767342372	9.83188948188246	8.63671936371065	9.08988408083911	8.95975723307194	8.39444414741679	8.44724532677622	9.42329949641362	8.79258834596542	9.11098816577327	10.2541017040683	8.77234379658202	9.74658849296681	8.74180715979537	9.29389002356452	8.27100496888503	9.45707151570665	9.03812824785676	8.55085475837452	9.02715321150852	8.677553239274	8.98478447757282	9.3893290852862	9.34397395530935	9.67785166681277	9.06183445466658	5.78460111921149	8.18068837617985	9.54482434223228	8.17187694907633	8.55688357908393	9.03144650153555	9.2289222294867	9.24457917022325	9.79921910331973	9.00447392085097	9.32069913745211	9.37078988395059	9.29207361424265	7.81486536322739	7.62676439454575	9.50182898745699	9.1826732512869	9.38354452402495	9.91569888258741	8.90063240591557	9.38609939964562	10.3261963459361	7.81453942498541	8.52319780790771	9.46767705892558	9.04794698650448	9.79748170159955	8.39761409397448	8.21947785960245	8.38876136733315	8.83614896680684	10.1114525376232	10.2658933452449	8.39273195991293	9.10241318271631	10.4271591745621	8.94501428613685	8.89987276912444	8.48754952159454	8.70667091710233	7.87959150577999	9.01001552122226	8.64483788926348	7.54833016178993	9.12370972788048	9.99683890936241	8.70256832966	9.25680203541688	7.90470303637076	10.1072299908252	8.27891214148537	8.29615352738395	8.7096039487769	9.24429826197652	8.75995699446037	7.88962307514348	8.81245005524735	10.0980742697357	9.76068521637382	8.85605575221584	8.41307528841909	8.58562558104588	9.7393670466195	8.73651591846629	9.1725901474656	8.87391868026749	8.28027306787608	9.34771274086023	9.28882267368685
Chang_Serum_Response_Up	Chang_Serum_Response_Up	Thorsson V et al. Immunity 2018; PMID: 29628290	9.68584808324897	10.3779515776988	9.28951611353968	9.49310928111294	9.33733136334379	9.84312161097693	8.33539801574381	8.02127339006385	9.57939300990035	9.26080162890515	9.69782132498879	9.58559998991238	9.55872259414303	9.57281582843726	9.46156149811407	9.47724476646254	10.068657675836	9.39194117460563	9.31012612637313	9.52835598060159	9.59525808758715	9.72391767191136	9.93326502391839	9.5458290403901	9.59233134408389	9.44894430535944	9.22617737708035	9.3276324708666	9.49861440937347	9.19016976060295	9.39561193362094	9.54468055066924	9.56373121664308	9.60426702308223	9.77578736399316	9.62349781116361	9.61076428764857	9.24057328103773	9.59125694345898	9.68420359431727	10.1044078257288	9.86015236291518	9.01749709240729	9.64509245469607	10.1759828789707	9.65617840078061	9.57464959122657	9.84712249039078	10.0551534175642	9.52428811934698	9.55112004238259	9.38260529120615	9.93151920928478	9.35391988906328	9.9795636694434	9.59233945203052	8.73047991128648	8.66072557768094	9.17194536785942	9.51682346049375	10.0294967175771	9.48423558980314	10.1008183293131	9.50329811431397	9.7052359369	9.90847339795059	9.72676380794015	9.63809820182779	9.96559121635542	9.59605741379149	8.98148530765055	9.80011703165642	9.77667319021434	9.62102163320511	9.68089107763045	9.72307834185348	9.38704796243469	9.70019370872863	9.10555559191719	9.63470467871971	9.89041281007723	9.23136515379412	9.33750495869601	9.48187676537263	9.32754552339662	9.03928523865076	9.05243833210384	9.43216417369169	9.73189528703391	9.79518519677529	9.62973583175034	10.1557246207081	9.73744154077093	8.56615663711446	9.48843011079731	9.73434856396195	9.6543789251866	8.85738906516866	9.59365622217262	9.30351542443166	9.78328797776757	8.51031463217721	10.1768802313596	9.77572361418472	9.74770244929736	9.92620642865387	9.44315323751772	9.88024029601977	9.12626573013215	9.71931847244827	10.0369514629092	9.39602075056609	9.71349122240702	9.49526349392097	9.55115161933649	9.41645086579826	10.0654744139623	9.94409107425056	10.2352906282864	9.30455790815946	9.63164814701071	9.58523897909525
FFPE_Down	FFPE_Down	No description available.	10.4275000066742	10.4173289374141	9.772284552398	10.0721969260904	9.66051393460625	10.2369838888943	9.3193561887585	8.66182982229392	10.4581454467769	9.71650005653307	9.60884866262345	10.1167302300019	10.2074689647958	9.96722625883599	10.0325076173905	10.0812876139732	10.1583367570749	9.76940259452961	9.15904562051406	10.0467567407297	10.0606485648131	9.99837307417473	10.0808289411479	9.78907864377101	9.74317367601025	10.0366746908658	9.99875259758983	9.27511755269785	9.94399623561545	9.62258554128372	9.67152108282668	9.78565930741341	9.90861593944914	9.86476271893447	9.7454296129149	9.63791483795106	10.3189108308148	9.56818814857216	10.3195074396979	10.0258804161778	10.2920471488154	10.1001911320137	9.75388164017973	9.71686096144334	10.0437155983359	9.83713279917674	9.99985949049479	10.1992676767763	10.4703545954534	10.2423920979483	10.0715459465701	9.77169337507902	10.0816272099123	9.78536398498065	10.3041680122996	9.6919551312051	9.09782308931427	9.25796468819392	9.72284464659232	10.0515992470438	10.4383611665616	10.1151830252765	10.2403536504023	9.95122839249644	10.1754257553746	10.4529957506128	10.5956405542012	10.159806357792	10.2198402071112	10.2773000474115	9.55264357906241	10.3010706776532	10.1554530546297	10.1021390896007	9.89860533453465	10.2536672563178	10.4231619441503	10.0469221513217	9.96722625883599	9.94797760196664	9.78020552606405	9.4005329154981	10.1478408224019	9.54409714574579	9.61204405260231	10.2031731221924	10.1052899871654	9.88823588295637	10.0477372814774	10.3469860763242	10.2101849565994	10.0464620109952	10.2209198166293	9.37520047403247	9.96421979472257	9.83197681767811	10.434507703762	9.02340864094057	10.0663348233693	9.60624902345763	10.3133050786814	8.59754471754092	10.187948839472	10.0537127019772	10.0669237073	10.1511567866338	10.0933944456061	10.1424507235072	9.72173748102527	10.2661361483614	10.2755198860196	10.2219208077036	10.2389426322474	9.85482458228437	10.2432815181906	9.94714601907972	9.92513192880605	10.6418702793206	10.4144277491976	9.97745050281686	9.98183113441536	10.2319924543576
FFPE_Up	FFPE_Up	No description available.	11.0298961125646	10.7939791734477	10.6676896101945	10.6750238327092	10.8105586270257	10.737390026007	9.10967483275807	9.84157458873623	10.8151433934171	10.4086321238553	11.2576022340676	10.8022712170278	10.5648397123666	11.1253550305239	11.0174512435343	10.9194807790258	11.1568425785467	10.6735176419824	10.5822586354424	10.5377784022435	10.9404571678624	11.0248114865234	10.8031638279962	10.5186998107723	11.0820250414047	11.0697108655464	10.5714755283842	10.5072501835376	10.5862174796208	10.4176405334137	10.8011856167072	10.6986268926323	10.8166590283881	10.9106574255314	10.6268526916359	11.1610934853141	10.7796294582969	11.0347702706042	10.3386014231362	10.7501587968567	10.672366395372	10.9587800675143	10.8914567684051	11.0433017311712	10.8171705203244	10.8308111662004	10.7527499968737	10.7664432470074	11.0970401744558	10.4141372707656	10.7713403544937	11.0583889943638	10.9925554464115	9.97832715570064	10.9959845053342	11.0638115430335	10.5685212118834	9.41466925927499	10.667111542075	10.7030624058909	10.9790073936605	10.5865391514102	10.7670304275186	10.9193135297239	11.022513798491	10.7646740535351	10.7466512986401	10.3246885279171	10.6255132330888	10.5637814386449	10.0213389825913	10.8434613818708	10.7930607998048	10.2445085129263	10.9457461090197	10.5450240820991	10.5718164315111	11.0088936555519	10.100711920414	11.2056081711338	11.3406656411944	11.178079967366	10.8380647968536	11.111234942713	11.2968525077689	11.0307596632075	10.5251891579944	11.1817738528409	11.0947260626012	10.9284855947647	11.2383251137416	10.9050288869191	10.7312273711111	9.31236315001759	10.2186959201494	11.3685052195796	10.4329415434647	10.033189845021	10.9362564183511	10.0160326567802	10.7211436450443	10.7645700555608	10.9882456426893	11.1060247987915	10.8718854711577	11.1394347729043	11.111100181662	10.9188341168464	9.8173111822481	10.7465129926489	10.6844273295973	10.7629575536679	11.2509400009375	10.7822728985075	11.1609303742776	11.0841170876982	11.1049285185186	10.7290969585176	11.0140012315899	10.6405627362075	11.1928551500329	10.4107833001488
Fan_IGG	Fan_IGG	Fan C et al. BMC Med Genomics 2011; PMID:21214954	6.14301080021805	7.02705425611915	10.3758024916026	6.03999728902712	3.87016236476858	6.9330515531648	0	1.79870558654563	5.82431761242212	6.93990537994069	4.74218396535517	7.3765937522485	7.73737711767352	11.2060617080166	6.96287950002326	6.28413474336551	4.90871876160719	7.37773072414603	2.93637956383656	9.45026296577906	7.67503159033319	9.39613786230121	6.04373483985808	9.80566352439254	5.38452254941366	3.06553960391215	0.851344676459439	3.3135543802406	6.87978764265896	2.61615516180228	6.60490946900322	6.02975926727486	2.19873777567414	5.74563079227221	8.900018358615	5.99169679423885	6.23250746955945	6.21622838801239	4.65165608672136	3.31092794439952	6.86767571224376	6.67953997667319	7.28215738774907	7.37660153960139	5.4260181951802	1.54509170599094	6.92717894163662	2.87744626201617	6.36281271159713	8.9247737839417	5.00057980219176	6.49352258308015	4.30558180033599	3.49943496821607	4.83799051497243	7.25496343335569	7.16756708700036	1.97027527775965	6.19440642096727	7.15557651234597	4.7666456645392	3.73421238075033	6.67646626083877	8.72738191185762	6.84352649168777	7.8985426945063	4.81202771735702	2.72066990406873	6.38473248067873	6.12880691407596	2.55726863521955	6.93092801642167	6.50882487029364	4.49389254995872	6.23287162971577	4.31441002916085	2.19165974605154	5.12835015394763	5.71027802748131	6.20455284878867	8.3940615198658	7.52408063150871	5.43635247214876	3.36404483747704	9.95415454282353	5.92439530352146	5.0749862382607	3.77087098606102	8.99661992384304	5.84767016498928	5.13541117752473	6.18924795439677	6.55111382164563	8.77711523280989	7.92321879033208	3.73518449049468	5.43399824681455	7.76768021749054	7.29992726020461	2.96433197433041	6.54813861150775	1.81401561130653	7.01906027221687	4.25684830218693	4.60975663653141	5.99456692528045	6.75015760576079	5.55733392728182	8.51588416651173	6.86071702656826	6.18434780245309	6.46192220114211	4.78432859441234	3.07240950445966	1.83121809362118	10.3103035899633	9.796666641207	5.52637851131558	7.20842159447229	5.49667515039931	8.62357005037092	6.66654951738943
GO_BCR_Signaling	GO_BCR_Signaling	Gene Ontology terms 0050853 - GO:0050853; PMID:NA	8.46914672570426	8.86215276808195	10.093885515148	8.40514890588603	6.58487390602432	8.45466315660774	0	2.14294051577307	8.2847612943629	8.55725619640466	8.30830076509422	9.25785698362759	8.63328018801571	10.453108758776	9.13050544664139	7.73311504140544	7.70543865944761	8.59167198022937	8.72114311702303	10.0572107195962	8.54246926931547	9.32183048063311	8.10419933832856	9.92643529559093	8.72171460338799	7.9514402176392	6.0648592122627	8.03984947492384	9.19899698146313	7.58892233264595	8.83410118266759	7.51955207950678	6.6462468944046	8.10595984729119	9.58594314598551	8.66200323117421	8.08196467883322	8.59915975848423	7.94717337939275	8.25214556967859	7.95233262368016	8.89479599317913	7.54137624677857	7.81500631748671	7.93047786617731	5.93796550448988	8.97037460777117	7.99933071882389	8.72818216795002	9.21645162850439	8.21025307027483	9.89947375008559	8.582436072116	6.03194628509565	7.44275827176759	9.04945504835617	7.98412972593255	7.95077037102778	8.47087987852504	8.11164736380331	6.91368034621513	8.88277285869622	9.08948931090343	9.58370344769231	8.96155072797393	9.1698159884811	7.2933980986196	7.66038372953221	8.89410903319835	8.67621551430859	6.0652793658655	8.79643884424466	8.54422317675425	8.17071321266016	8.92665505947182	6.96346557605343	6.32438956362693	7.97434019794794	7.08503037559082	9.14594511436009	9.07028742296843	8.67454295458655	7.51064649595111	7.81067002253757	10.1808420288534	8.58913813108262	8.22428907706969	7.88060390408825	9.72482241238601	8.40550508559352	7.89311917360511	7.12858694255325	8.13702880005769	9.56940015320448	8.18811308058494	6.52904337725062	7.08889565002924	8.36679906958483	9.34007469530352	6.60643814840591	8.1064874259847	8.79500652962996	9.10447107964048	7.74999582698474	7.47595246915719	8.07409056249396	8.38203234587567	7.36830532389161	8.87180506119623	8.8871924976153	9.30644165596376	9.27623386220889	7.73851889632276	6.14877815573169	7.23393320388055	10.4017100871458	9.98158873139084	7.56829383014441	8.79294727444482	7.62689679621186	9.14852315852763	8.70608399331957
GO_TCR_Signaling	GO_TCR_Signaling	Gene Ontology terms 0050852 - GO:0050852; PMID:NA	9.22020365899136	9.95123910651055	11.0215815091321	9.55203106144036	8.53904482684677	9.79405785403884	6.67855395222268	7.17399533013892	9.61031659928438	9.71392655772345	9.50490740385817	10.5865277697141	10.057604940376	11.1191120669484	10.5135665340004	9.59647887808224	9.82386663863872	10.0101340648673	8.76427578494907	10.2636494003377	9.68318013912494	10.1701936500024	9.72563508622781	10.5326645906339	9.60148038908097	9.36183364618413	8.65028303461698	9.13278542488923	10.1161641085889	8.40117629323524	9.8752199311229	9.2128748162697	9.0528946885429	9.6486942874699	10.4408051999203	9.79370184739334	9.57178049726716	9.5976117136522	9.50728308844887	9.70900876985536	9.79062021452879	9.62090409810865	9.50712082767554	9.62393054102631	9.49441734818014	8.71209896343929	9.97123520376972	8.81204361716771	10.390752478608	10.0824693811539	9.70115463470627	10.3255611714519	9.91197743959886	7.55317528433179	9.59824228142408	9.93343528327985	9.25320992807761	8.90507512486643	9.74265660775	9.72832820522585	8.85592935809095	10.1484504801469	10.2609028339305	10.1073198362656	10.4061617370177	10.0210817670975	9.15410912808337	8.94018011375075	10.1567210319762	10.2512962406188	8.24758786561148	10.0449979493945	10.0291526492701	9.81052347147948	10.0658474068175	9.00936398563455	9.23565564874486	9.42764138304065	9.15149411327975	10.1316489246698	9.7169603547501	9.86494184110745	9.6235252145729	9.11302950276352	10.3997276923198	9.62722021027677	9.60684005311437	9.36447346469149	10.612180682195	9.73175529124344	9.73357350103039	9.13783411438398	9.34761625039016	10.0045443618381	10.1276151557305	8.96930197644159	8.9545231133191	9.62414998504685	10.4074565233784	9.02851324195126	9.99660969353772	9.29111794367559	10.4677293403668	9.5254907165523	8.67324291340816	9.68655268372017	10.1573641605762	9.66240378761833	9.64524051631982	10.2105986648982	10.3310771334585	10.4455308649788	9.37140266008351	9.02292009667399	8.81141710323047	10.6458646931946	10.5237435675024	9.34656763395264	10.339273846883	9.34752027135337	10.4319764870158	10.2260744875444
Hugo_FDR_NonResponder	Hugo_FDR_NonResponder	IPRES derrived Hugo/Lo 2016; fdr significant genes from all_nr_siggenes	9.14007442814665	8.3238447499135	9.96057181492571	7.64482553239936	7.4083009354738	7.60831095748674	6.84766352138684	4.14051910110561	8.77071743334448	8.84365290955462	9.631058242456	10.259273916882	9.17334061365645	8.92766534765405	7.38499541215208	8.87458950491866	8.37089431942995	8.658391522661	6.44451134931436	8.19141720856205	9.55266155450499	9.91082885693016	8.72218998051185	9.2791322629283	9.3293672068131	7.53326853026121	9.62771652901647	8.36209567929359	9.76240063673114	8.99028846084489	9.87252358673572	7.64329955102073	7.93827245122091	11.1945640771692	7.86188325789141	8.47973400028845	8.67452001555863	10.2105557249888	8.39015747105733	10.7537083348756	7.52305888308023	9.81150087998789	8.01894601921305	7.51525956735748	9.02138923808209	7.88969386034604	7.11680545013534	8.97421650417927	7.96069500384486	7.58634694947553	9.95770967352539	8.64754119205692	7.58495669277007	2.21709915195473	9.16144605370908	9.10237118777622	6.06826107120379	8.92800155229628	7.84619465100682	8.17956706158197	9.02680009771548	8.90155688972949	8.9118323872668	9.1240498823411	8.82035547454442	8.36932169160182	5.34188145828336	9.46986441386157	8.29719902190339	7.48147610960404	9.26275166574784	9.07501288133096	7.64018482302789	8.46353090609562	10.1315960660949	9.26215845295363	8.12023036014931	10.364610747272	8.94344839376899	8.61752011661868	8.72916563007063	5.36262930068912	9.90233731055286	9.54619334060201	10.2816241489955	10.1186850797458	10.488155026188	8.89839746337628	10.9098909198055	9.4852786225386	9.95510978893962	8.49086998882945	6.75036938636521	6.74119701485369	10.9542158533154	7.94113504730665	9.16833028952047	7.9902244332019	9.72248698408463	7.3312819729412	9.36900979727918	9.70935306505286	9.3982555787649	9.42902045454889	8.771984704439	5.92055598477504	8.98558521451606	9.88307413421115	6.25943429551954	8.00960423077926	11.2034851451478	8.2963550252388	8.47993817626014	3.73803338398218	9.68089561932447	9.7492965271416	8.95376333146504	10.3266499068501	9.39094307298027	7.35362987517564	8.45591804787997	9.71689259021519
